Price,Bedrooms,Bathrooms,type,address,deposit,available_date,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered
150,8,3,house,"Schuster Road, Victoria Park, Manchester, M145PE",250,1st July 2024,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
165,1,1,house,"High Road, Beeston, Chilwell, NG94HL",150,2nd August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
108,7,3,house,"Bernard Street, Uplands, Swansea, SA20HT",300,1st July 2024,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes
137,5,2,house,"Stanmer Park Road, Central, Brighton, BN17JL",600,30th August 2024,5,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
110,3,1,flat,"Lisson Grove, Mutley, Plymouth, PL47DN",250,1st September 2024,3,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
130,2,1,flat,"Devonport Road, Stoke, Plymouth, PL34DL",250,1st September 2024,2,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
100,4,2,house,"Grafton Road, Mutley, Plymouth, PL46QR",250,,4,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No
112,5,2,house,"Clough Road, City centre, Sheffield, S14TA",150,4th July 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
163,7,2,house,"Toronto road, Horfield, Bristol, BS70JR",650,,7,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No
72,5,2,house,"Equity Road, City Centre, Leicester, LE30AS",250,1st July 2024,5,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
135,7,2,house,"Mansfield Road, Arboretum, Nottingham, NG13FN",,19th August 2024,7,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
110,3,1,flat,"Lisson Grove, Mutley, Plymouth, PL47DN",250,,3,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes
220,1,1,flat,"Falconars House, Newcastle Upon Tyne, Newcastle, NE15AR",954,7th August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
290,1,1,flat,"Falconars House, Newcastle Upon Tyne, Newcastle, NE15AR",1257,30th September 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
125,4,2,house,"Courtenay Street, Francis Close Hall, Cheltenham, GL504LR",300,1st September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
140,5,2,house,"Nailsworth Terrace, Near university, Cheltenham, GL504BE",350,12th August 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
140,5,2,house,"St Pauls Parade, Francis Close Hall, Cheltenham, GL504ET",350,12th August 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
139,5,2,house,"Courtenay Street, Francis Close Hall, Cheltenham, GL504LR",350,12th August 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
135,5,2,house,"Courtenay Street, Francis Close Hall, Cheltenham, GL504LR",350,12th August 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
149,5,2,house,"Courtenay Street, Francis Close Hall, Cheltenham, GL504LR",350,12th August 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
230,5,3,house,"Ferry Street, Isle of Dogs, London, E143DT",,22nd August 2024,5,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
139,2,1,flat,"Sydenham Villas Road, City Centre, Cheltenham, GL526DZ",300,1st August 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes
160,5,1,flat,"St. Davids Hill, St davids, Exeter, EX44BE",500,1st September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No
175,5,5,flat,"St david's hill, St davids, Exeter, EX44BS",450,1st September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No
230,3,2,flat,"Ambassador Square, Isle of Dogs, London, E149UX",,31st August 2024,3,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No
121,2,1,flat,"Clarendon Road, , Southampton, PO52LA",,,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,1,1,house,"Highfield Road, Dunkirk, Nottingham, NG72JE",250,,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,5,1,house,"Fox Lane, Stanmore, Winchester, SO224DY",577,15th July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,5,1,flat,"The Shoe and Boot Factory, Highfields, Leicester, LE27AE",,16th July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
118,6,1,house,"Lower Brown St, Highfields, Leicester, LE15TH",,14th July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
145,4,1,house,"Watkin Street, Hockley, Nottingham, NG31DL",500,1st September 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
125,2,2,flat,"Mansfield Road, Arboretum, Nottingham, NG13FT",,2nd September 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100,6,1,house,"Cranbrook Avenue, Newland, Hull, HU67SP",25,1st September 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
144,1,1,studio,"18 Camden Street, City Centre, Plymouth, PL48NW",,1st September 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
144,1,1,studio,"18 Camden Street, City Centre, Plymouth, PL48NW",,1st September 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
144,1,1,studio,"18 Camden Street, City Centre, Plymouth, PL48NW",,1st September 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
110,3,2,house,"Kensington, Kensington, Liverpool, L72RF",333.33,1st August 2024,3,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,7,2,flat,"Flat 1, 28 Church Street, Lenton, Nottingham, NG71SJ",,21st July 2024,7,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
140,6,2,flat,"Flat 2, 28 Church Street, Lenton, Nottingham, NG71SJ",,21st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
150,5,2,flat,"Flat 1, 4 Rob Roy House, Lenton, Nottingham, NG72ER",,21st July 2024,5,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
150,5,2,flat,"Flat 2, 4 Rob Roy House, Lenton, Nottingham, NG72ER",,21st July 2024,5,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
145,6,2,flat,"Flat 3, 4 Rob Roy House, Lenton, Nottingham, NG72ER",,21st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
154,8,5,house,"30 Church Street, Lenton, Nottingham, NG71SJ",,21st July 2024,8,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,4,1,house,"Flat R, The Hosiery Factory, Highfields, Leicester, LE15TH",,14th July 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
129,6,1,house,"Lawrence Road, Wavertree, Liverpool, L150EF",,7th July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
130,8,2,house,"74 Woodcroft Road, Toxteth, Liverpool, L152HQ",,4th July 2024,8,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
126,8,2,house,"86 Woodcroft Road, Toxteth, Liverpool, L152HQ",,4th July 2024,8,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
170,7,2,house,"109 Mount Pleasant Road, Mount Pleasant, Exeter, EX47AB",,1st August 2024,7,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
139,6,3,house,"114 Woodsley Road, Hyde Park, Leeds, LS31DU",,1st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
155,6,2,house,"50 Derby Grove, Radford, Nottingham, NG71PF",,21st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
157,6,2,house,"76 Rothesay Avenue, Radford, Nottingham, NG71PW",,21st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
154,6,3,house,"35 Bute Avenue, Lenton, Nottingham, NG71QB",,21st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
175,6,1,house,"108 Mount Pleasant Road, Mount Pleasant, Exeter, EX47AB",,1st August 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
100,4,1,house,"Leek Road, Shelton, Stoke, ST42BP",,10th September 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
110,4,1,house,"Queen Anne Street, Shelton, Stoke, ST42EQ",,8th July 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
108,4,1,house,"Ashford Street, Shelton, Stoke, ST42EN",,8th July 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
80,4,1,house,"Ashford Street, Shelton, Stoke, ST42EL",,8th July 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
84,5,1,house,"Leek Road, Shelton, Stoke, ST42BP",,8th July 2024,5,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
81,4,1,house,"Crowther Street, Shelton, Stoke, ST42ER",,8th July 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,4,1,house,"Cauldon Road, Shelton, Stoke, ST42ED",,10th September 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
105,5,2,house,"Seaford Street, Shelton, Stoke, ST42EU",,8th July 2024,5,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
83,5,1,house,"Ashford Street, Shelton, Stoke, ST42EN",,8th July 2024,5,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
75,4,1,house,"Leek Road, Shelton, Stoke, ST42BW",,8th July 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
84,4,1,house,"Carlton Road, Shelton, Stoke, ST42BG",,8th July 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
169,6,2,house,"Manston Road, Mount Pleasant, Exeter, EX12QA",,2nd July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
174,7,2,house,"Archibald Road, City Centre, Exeter, EX11SA",,2nd July 2024,7,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
82,4,1,house,"Guildford Street, Shelton, Stoke, ST42EP",,8th July 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
110,4,1,house,"Cauldon Road, Shelton, Stoke, ST42ED",,10th September 2024,4,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
75,5,1,house,"Seaford Street, Shelton, Stoke, ST42ET",,8th July 2024,5,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
131,6,2,house,"Woodcroft Road, Toxteth, Liverpool, L152HQ",,4th July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
127,6,2,house,"Woodcroft Road, Toxteth, Liverpool, L152HQ",,4th July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
119,6,3,house,"Kingston Road, Chapel Fields, Coventry, CV56LN",,4th July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
109,7,3,house,"Earlsdon Avenue North, Earlsdon, Coventry, CV56GP",,4th July 2024,7,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
128,6,2,house,"Gresford Avenue, Toxteth, Liverpool, L172AN",,7th July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,5,1,house,"Rolleston Drive, Lenton, Nottingham, NG71JT",,9th August 2024,5,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
138,7,3,house,"Hessle View, Hyde Park, Leeds, LS61ER",,1st July 2024,7,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
135,9,4,house,"Hyde Park Road, Hyde Park, Leeds, LS61AJ",,1st July 2024,9,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
131,6,3,house,"Borrowdale Road, Wavertree, Liverpool, L153LD",,7th July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
119,6,2,house,"Park Road, Shelthorpe, Loughborough, LE112HH",,1st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
152,6,3,house,"Lenton Boulevard, Lenton, Nottingham, NG72EN",,1st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,6,2,house,"Hyde Park Road, Hyde Park, Leeds, LS61AJ",,1st July 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
139,1,1,studio,"Charles Street, Highfields, Leicester, LE11FE",692,21st August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,1,1,studio,"Charles Street, Highfields, Leicester, LE11FE",692,13th July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
144,1,1,studio,"Charles Street, Highfields, Leicester, LE11AR",720,16th August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
156,1,1,studio,"Upper Brown Street, Highfields, Leicester, LE15TE",778,1st September 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
167,1,1,studio,"Charles Street, Highfields, Leicester, LE11AR",836,10th October 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
167,1,1,studio,"Charles Street, Highfields, Leicester, LE11AR",836,20th September 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
156,1,1,flat,"Burleys Way, Highfields, Leicester, LE13BD",801,,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
202,1,1,flat,"Charles Street, Highfields, Leicester, LE11AR",1009,5th August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
196,1,1,flat,"Charles Street, Highfields, Leicester, LE11AR",980,12th August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
179,1,1,flat,"Charles Street, Highfields, Leicester, LE11AR",894,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,4,2,house,"Caerphilly Road, Birchgrove, Cardiff, CF144QB",600,6th July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
107,4,1,house,"Olive Street, Uphill, Lincoln, LN13HT",250,1st September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
137,1,1,studio,"Albion Street, Highfields, Leicester, LE16AX",686,22nd July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
144,1,1,studio,"Albion Street, Highfields, Leicester, LE16AX",721,21st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
144,1,1,studio,"Upper Brown Street, Highfields, Leicester, LE15TE",721,8th July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
150,1,1,studio,"Albion Street, Highfields, Leicester, LE16AX",750,8th July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
110,2,1,flat,"Albion Street, Highfields, Leicester, LE16AX",548,5th July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
185,2,1,flat,"Finlay House, , Durham, DH14DB",,,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
147,2,2,flat,"Craneswater Park, , Southampton, PO40NR",,,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
202,1,1,studio,"5 Avenue D, Sneinton Market, Hockley, Nottingham, NG11DX",875,,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,6,1,flat,"Russell Street, Radford, Nottingham, NG74FL",,23rd September 2024,6,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
207,1,1,studio,"Basement, Westgate Road, Arthurs Hill, Newcastle, NE46AL",895,2nd September 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
237,1,1,flat,"A2 Westgate Road, Newcastle Upon Tyne, Newcastle, NE46AL",1025,26th August 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
126,2,1,flat,"Westgate Road, Newcastle Upon Tyne, Newcastle, NE46AL",547.5,6th September 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
133,2,1,flat,"Victoria Chambers, City Centre, Newcastle, NE15JG",575,17th August 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
115,2,1,flat,"Knowland Grove, New Costessey, Norwich, NR58YD",500,,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
170,1,1,studio,"Cowley Street, Darley, Derby, DE13SN",,,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
123,4,2,house,"Cedar Street, University of Derby, Derby, DE221GD",,1st July 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
115,8,8,house,"Uttoxeter New Road, California, Derby, DE223NL",,1st July 2024,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No
79.33,6,2,house,"Rhondda Street, Mount pleasant, Swansea, SA16ET",80,1st July 2024,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
175,6,4,house,"Caxton Road, Fallowfield, Manchester, M146EE",400,1st July 2024,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
95,3,1,flat,"Filey Street, Broomhall, Sheffield, S102FG",200,,3,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes
95,2,1,flat,"Filey Street, Broomhall, Sheffield, S102FG",200,,2,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes
115,7,3,house,"Holberry Close, Broomhall, Sheffield, S102FQ",200,1st September 2024,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes
90,7,3,house,"Holberry Close, Broomhall, Sheffield, S102FQ",200,,7,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes
158,7,1,flat,"Russell Street, Radford, Nottingham, NG74FL",,23rd September 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
157,6,1,flat,"Russell Street, Radford, Nottingham, NG74FL",,23rd September 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
200,3,1,flat,"Lebanon Close, Mount Pleasant, Exeter, EX45EW",,1st July 2024,3,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
500,2,1,flat,"Lebanon Close, Mount Pleasant, Exeter, EX45EW",,1st July 2024,2,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
230,3,1,flat,"Monterey Gardens, Mount Pleasant, Exeter, EX45EN",,1st July 2024,3,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
