,Price,Bedrooms,Bathrooms,type,deposit,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered,month,year,city,postcode,latitude,longitude
5056,130.0,8.0,8.0,house,,8.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B29 7BJ,52.44636860263158,-1.9345324789473684
5057,130.0,2.0,1.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B29 6TF,52.4579125,-1.946123066666667
5058,130.0,4.0,2.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6EL,52.44087279,-1.9286203199999998
5059,130.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6EP,52.441541853846154,-1.9308876076923076
5060,130.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6HQ,52.44181918181818,-1.9333391727272726
5061,130.0,2.0,1.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6US,52.43769989047619,-1.937465042857143
5062,130.0,4.0,2.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6NP,52.4370776,-1.9377384
5063,130.0,2.0,1.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B29 6US,52.43769989047619,-1.937465042857143
5064,132.0,2.0,1.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B29 6ST,52.44658484736842,-1.928960610526316
5065,130.0,7.0,7.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B29 6EZ,52.43812756545454,-1.9304089072727275
5066,130.0,6.0,3.0,house,104.0,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7BN,52.44243287096774,-1.9344900838709678
5067,133.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6AW,52.44046105576923,-1.9316666346153848
5068,133.0,4.0,4.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B17 0EG,52.44005972857143,-1.9269295607142858
5069,132.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AS,52.43946522307692,-1.943705053846154
5070,132.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6DB,52.44046105576923,-1.9316666346153848
5071,132.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6EQ,52.44151993902439,-1.9282530048780486
5072,135.0,3.0,3.0,house,,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6JN,52.44636860263158,-1.9345324789473684
5073,135.0,2.0,1.0,flat,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6GL,52.44617677647059,-1.935447517647059
5074,135.0,3.0,3.0,house,,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6JN,52.43862814901961,-1.9293058235294118
5075,135.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7BQ,52.453104,-1.9522769666666668
5076,135.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6EL,52.445422022857144,-1.9283170257142856
5077,135.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6DR,52.44580815,-1.95030875
5078,135.0,4.0,2.0,house,,4.0,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6ER,52.44005972857143,-1.9269295607142858
5079,135.0,5.0,3.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AY,52.44656,-1.9573903
5080,135.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6NP,52.44055523076923,-1.9269068307692307
5081,135.0,7.0,7.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6ER,52.44714965,-1.9484527333333332
5082,135.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7BA,52.43946522307692,-1.943705053846154
5083,133.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6AW,52.440295255102036,-1.9310091959183675
5084,133.0,3.0,3.0,house,,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6AG,52.45841271666667,-1.89817335
5085,135.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Birmingham,B29 6ES,52.4576639625,-1.896951725
5086,135.0,2.0,1.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B17 0LD,52.44534582,-1.9533383
5087,135.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7BP,52.4370776,-1.9377384
5088,135.0,2.0,1.0,flat,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6TR,52.44253315555556,-1.9430135666666668
5089,135.0,5.0,3.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AY,52.44181918181818,-1.9333391727272726
5090,135.0,2.0,1.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B17 0SD,52.448007956666665,-1.9544457933333335
5091,132.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AX,52.4773311,-1.9346405
5092,135.0,6.0,1.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B17 0PB,52.44383844,-1.933412234
5093,135.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6NP,52.4496361,-1.9444841
5094,135.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6ET,52.4814156,-1.8901914
5095,127.0,6.0,2.0,house,114.33,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B12 9LZ,52.44069147755102,-1.933851251020408
5096,120.0,5.0,2.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B12 9NH,52.43912613589743,-1.937445246153846
5097,137.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B29 6TE,52.4425646948718,-1.9318381051282052
5098,136.0,2.0,1.0,flat,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6GL,52.4773311,-1.9346405
5099,136.0,3.0,1.0,house,,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PG,52.4453662,-1.93375768
5100,135.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6EQ,52.438589156666666,-1.9298083816666667
5101,139.0,6.0,6.0,house,116.5,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B17 0PY,52.4445364,-1.9312036399999999
5102,139.0,5.0,3.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B16 9DY,52.4446086125,-1.93248051875
5103,139.0,4.0,2.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6BP,52.4814156,-1.8901914
5104,139.0,4.0,4.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B15 2SX,52.44534582,-1.9533383
5105,139.0,2.0,1.0,flat,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B5 5JF,52.4755036,-1.9652248181818184
5106,139.0,6.0,1.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6EZ,52.43838123333333,-1.936484453846154
5107,139.0,2.0,2.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6JX,52.43812756545454,-1.9304089072727275
5108,139.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6BS,52.44211773428571,-1.934779557142857
5109,150.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B16 9DY,52.44333175526315,-1.928217236842105
5110,145.0,3.0,3.0,flat,,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6BE,52.44231202666666,-1.9330476266666665
5111,145.0,7.0,7.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6EP,52.44319688292683,-1.9307670317073171
5112,150.0,4.0,4.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AQ,52.443212385365854,-1.9293730707317074
5113,145.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AE,52.44220847096774,-1.928574316129032
5114,139.0,2.0,1.0,flat,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B5 5JF,52.44333175526315,-1.928217236842105
5115,139.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6TE,52.44069147755102,-1.933851251020408
5116,139.0,2.0,2.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B17 8EE,52.43946522307692,-1.943705053846154
5117,139.0,2.0,1.0,house,550.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6JW,52.44625099512195,-1.9349420804878048
5118,139.0,6.0,2.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B29 6EL,52.4409859,-1.9420815
5119,160.0,7.0,3.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6DP,52.4409859,-1.9420815
5120,160.0,6.0,3.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B29 7DG,52.4409859,-1.9420815
5121,160.0,5.0,3.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B29 6EE,52.4409859,-1.9420815
5122,160.0,6.0,3.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AH,52.4409859,-1.9420815
5123,160.0,6.0,3.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DL,52.4409859,-1.9420815
5124,160.0,5.0,3.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DE,52.4409859,-1.9420815
5125,160.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DG,52.4409859,-1.9420815
5126,154.0,7.0,1.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6EZ,52.4409859,-1.9420815
5127,150.0,2.0,2.0,house,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6NP,52.4409859,-1.9420815
5128,150.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B29 6AN,52.43969957666666,-1.9274364533333335
5129,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.44625099512195,-1.9349420804878048
5130,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4470949,-1.9270051
5131,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4459513125,-1.92485384375
5132,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4459513125,-1.92485384375
5133,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4459513125,-1.92485384375
5134,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5135,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5136,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5137,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5138,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5139,169.0,6.0,6.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Birmingham,B29 7AU,52.4409859,-1.9420815
5140,165.0,5.0,5.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B29 6AN,52.4409859,-1.9420815
5141,180.0,2.0,1.0,flat,,2.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B5 7SQ,52.4409859,-1.9420815
5142,178.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7ED,52.4409859,-1.9420815
5143,178.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7ED,52.4409859,-1.9420815
5144,178.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7ED,52.4459513125,-1.92485384375
5145,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4456883680851,-1.929687655319149
5146,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4456883680851,-1.929687655319149
5147,175.0,1.0,1.0,house,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4456883680851,-1.929687655319149
5148,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4456883680851,-1.929687655319149
5149,175.0,5.0,5.0,flat,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4456883680851,-1.929687655319149
5150,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4456883680851,-1.929687655319149
5151,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4456883680851,-1.929687655319149
5152,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4456883680851,-1.929687655319149
5153,175.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5154,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5155,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7ED,52.4409859,-1.9420815
5156,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DU,52.4409859,-1.9420815
5157,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DU,52.4409859,-1.9420815
5158,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DU,52.4409859,-1.9420815
5159,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DU,52.4409859,-1.9420815
5160,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DU,52.4409859,-1.9420815
5161,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DU,52.4409859,-1.9420815
5162,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DU,52.4409859,-1.9420815
5163,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7DU,52.4409859,-1.9420815
5164,184.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5165,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5166,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5167,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4732723,-1.9196169
5168,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.43384805862069,-1.9284581603448276
5169,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5170,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5171,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5172,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5173,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5174,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5175,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5176,192.0,1.0,1.0,house,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5177,192.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4409859,-1.9420815
5178,254.0,2.0,1.0,flat,,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B16 8JA,52.439669269444444,-1.927916883333333
5179,242.0,1.0,1.0,house,,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6UN,52.44036754444444,-1.9413028444444445
5180,214.0,1.0,1.0,flat,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6PB,52.4382714,-1.939071
